impressionTime,displayLocation,advertiserName,advertiserScreenName,osType,deviceId,deviceType,tweetId,tweetText,trendId,trendName,trendDescription
2019-09-13 00:26:40,TimelineHome,Poland Spring®,@PolandSpringWtr,Ios,33f6aeff65,iPhone,1156653104772911109,"Stay hydrated in the heat with 100% natural spring water with naturally-occurring electrolytes for a crisp, refreshing taste. Poland Spring. From the heart of Maine.",,,
2019-09-13 00:42:05,TimelineHome,Xfinity,@Xfinity,Ios,33f6aeff65,iPhone,1172232642676191232,RT @frandrescher: Looking forward to the premiere of my new show Indebted on NBC? I am! Ask me questions using #NBCComedyStartsHere and tun…,,,
2019-09-13 00:42:01,TimelineHome,Democratic Governors,@DemGovs,Ios,33f6aeff65,iPhone,1171924445369372673,"Bernie Sanders is slipping from the top of our Democratic straw poll!

Do you stand with Bernie Sanders? Are you supporting someone else? Click or tap below to make sure your vote is counted: Who’s your pick for the Democratic presidential nomination?",,,
2019-09-13 00:26:38,TimelineHome,Target,@Target,Ios,33f6aeff65,iPhone,1169367380109266945,Get some help in the kitchen this week at Target with hot deals on kitchen appliances.,,,
2019-09-13 04:18:14,TimelineHome,Southwest Airlines,@SouthwestAir,Ios,33f6aeff65,iPhone,1166440792040382465,Did you say you need a vacation? Then this sale’s just for you. But it’s taking off on Thursday.,,,
2019-09-13 04:18:18,TimelineHome,Lenovo,@Lenovo,Ios,33f6aeff65,iPhone,1171065988898574337,"In a world gone smart, shouldn’t we be aiming for #smarter?",69128,#Smarter,Smarter Technology For All
2019-09-13 17:25:22,TimelineHome,Nissan,@NissanUSA,Ios,33f6aeff65,iPhone,1171461942990401537,"Get behind the wheel of the all electric 2019 #NissanLEAF during National Drive Electric Week. #NDEW2019 #NissanIntelligentMobility

To learn more or find an event in a city near you, visit: https://t.co/zOwmvaYVof",,,
2019-09-13 17:27:22,TimelineHome,Apple Arcade,@AppleArcade,Ios,33f6aeff65,iPhone,1172180318003974144,"Get ready. On September 19, play groundbreaking new games by many of the world’s most innovative developers.

Learn more about #AppleArcade here: https://t.co/BR7BfvIqQm https://t.co/VGQRCPGCAY",,,
2019-09-13 22:23:45,TimelineHome,Fidelity Investments,@Fidelity,Ios,33f6aeff65,iPhone,1172099316854460418,"President Trump has announced plans to pull mint, menthol and fruity vape flavors from the market, citing health concerns and a surge in teen usage #WSJWhatsNow https://t.co/dtIKb6CS20",,,
2019-09-13 22:23:45,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172552015974547456,People are making wishes to win iPhone 11 Pro on Verizon. Click below to make your wish. #iPhone1111 #sweepstakes,,,
2019-09-13 22:23:45,TimelineHome,Chester Cheetah,@ChesterCheetah,Ios,33f6aeff65,iPhone,1171502601189253122,Catch a glimpse of the House of Flamin’ Haute runway show! Check out all the looks that hit the runway here: https://t.co/v6TTvgjaFd #CheetosFlaminHaute https://t.co/2TW5hmX24F,,,
2019-09-13 23:11:28,TimelineHome,Borderlands 3,@Borderlands,Ios,33f6aeff65,iPhone,1172547989996544000,"""An absolute masterpiece - 9/10"" - Shacknews
""An arsenal of fun - 9/10"" - IGN 
""A hallmark of excellence - 9/10"" - Destructoid

#Borderlands3 is out now PC, PS4, and Xbox One!
➜ https://t.co/e0JFREfZVw https://t.co/5BdOXLe9l9",67704,#Borderlands3,Borderlands 3 is out now! Let’s make some mayhem!
2019-09-13 23:11:43,TimelineHome,Xfinity,@Xfinity,Ios,33f6aeff65,iPhone,1172232642676191232,RT @frandrescher: Looking forward to the premiere of my new show Indebted on NBC? I am! Ask me questions using #NBCComedyStartsHere and tun…,,,
2019-09-13 23:32:38,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172550506234953728,It’s time to grant some wishes for iPhone 11 Pro on Verizon. Want a chance to win? Click below to make your wish. #iPhone1111 #sweepstakes,,,
2019-09-13 23:59:50,TimelineHome,Borderlands 3,@Borderlands,Ios,33f6aeff65,iPhone,1172547989996544000,"""An absolute masterpiece - 9/10"" - Shacknews
""An arsenal of fun - 9/10"" - IGN 
""A hallmark of excellence - 9/10"" - Destructoid

#Borderlands3 is out now PC, PS4, and Xbox One!
➜ https://t.co/e0JFREfZVw https://t.co/5BdOXLe9l9",67704,#Borderlands3,Borderlands 3 is out now! Let’s make some mayhem!
2019-09-14 00:00:00,TimelineHome,CollegePoint,@CollegePoint,Ios,33f6aeff65,iPhone,1172519028469817344,"America's best &amp; brightest come from all economic backgrounds. That's why we're helping stellar, low-income students like Texarkana, AR native Cordy access top schools &amp; careers. Cordy returns to @RiceUniversity this fall! #ForwardtoCollege @MatriculateOrg https://t.co/qOUfHGwIqK https://t.co/cg0kPosKuw",,,
2019-09-14 00:23:37,TimelineHome,Flavors Hook Kids NYC,@FlavorsHookNYC,Ios,33f6aeff65,iPhone,1169429182016884738,Big Tobacco is addicting our kids with candy flavors. Tell the NYC Council to stop them.,,,
2019-09-14 00:38:06,ProfileTweets,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172584421813153796,"RT @CNET: Apple had a busy week, here's what you might've missed at the #AppleEvent
https://t.co/TY5sBSgKcD",,,
2019-09-14 00:57:36,ProfileTweets,The Addams Family,@meettheaddams,Ios,33f6aeff65,iPhone,1172506555440222210,"🖤 this Tweet to receive kooky content and ticketing reminders for The Addams Family – #MeetTheAddams in theaters October 11!
 
This #Fridaythe13th is off to one delightfully unlucky start.
👇THREAD👇 https://t.co/Rw7hn4ydzD",,,
2019-09-14 00:01:31,TimelineHome,Borderlands 3,@Borderlands,Ios,33f6aeff65,iPhone,1172547989996544000,"""An absolute masterpiece - 9/10"" - Shacknews
""An arsenal of fun - 9/10"" - IGN 
""A hallmark of excellence - 9/10"" - Destructoid

#Borderlands3 is out now PC, PS4, and Xbox One!
➜ https://t.co/e0JFREfZVw https://t.co/5BdOXLe9l9",67704,#Borderlands3,Borderlands 3 is out now! Let’s make some mayhem!
2019-09-14 00:45:58,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172550506234953728,It’s time to grant some wishes for iPhone 11 Pro on Verizon. Want a chance to win? Click below to make your wish. #iPhone1111 #sweepstakes,,,
2019-09-14 00:38:57,ProfileTweets,4IL,@4ILorg,Ios,33f6aeff65,iPhone,1171019288016236545,"❓Who is The BDS Movement❓

A gov’t report exposes the connections between designated terror organizations &amp; the BDS campaign.
#Hamas and PACBI (cultural arm of BDS) co-led the boycott campaign against Eurovision.

Click to read more: https://t.co/LrkBPyTy87

#TerroristsInSuits https://t.co/ibEpfDQFrI",,,
2019-09-14 00:22:56,TimelineHome,Oscar Mayer,@oscarmayer,Ios,33f6aeff65,iPhone,1093271263940874246,A great sandwich topped with mouthwatering ham with no artificial preservatives can help some problems just...disappear. That's the power of Deli Fresh. #MakeEverySandwichCount https://t.co/Hxag5ykpja,,,
2019-09-14 00:38:09,ProfileAccountsSidebar,Pierogi Fest®,@PierogiFest,Ios,33f6aeff65,iPhone,,,,,
2019-09-14 00:38:12,ProfileTweets,Nickelodeon,@Nickelodeon,Ios,33f6aeff65,iPhone,1172359245641191426,Do you like scary stories? Are You Afraid Of The Dark is coming. Oct 11 🎪 https://t.co/0qjhHe26e9,,,
2019-09-14 00:03:28,TimelineHome,Oscar Mayer,@oscarmayer,Ios,33f6aeff65,iPhone,1093271263940874246,A great sandwich topped with mouthwatering ham with no artificial preservatives can help some problems just...disappear. That's the power of Deli Fresh. #MakeEverySandwichCount https://t.co/Hxag5ykpja,,,
2019-09-14 00:03:28,TimelineHome,PhRMA,@PhRMA,Ios,33f6aeff65,iPhone,1164643313280049152,Biopharmaceutical researchers are developing a new therapy that targets and fights cancerous tumors inside a patient’s body with fewer side effects. #GoBoldly,,,
2019-09-14 00:38:48,ProfileAccountsSidebar,Advocate Health Care,@advocatehealth,Ios,33f6aeff65,iPhone,,,,,
2019-09-16 00:02:19,TimelineHome,PhRMA,@PhRMA,Ios,33f6aeff65,iPhone,1170059471634255872,"“My donor's mom says, 'You were meant to carry his story.'"" - Roxanne, heart transplant recipient.",,,
2019-09-16 00:25:37,TimelineHome,BetterMeWalking,@BetterMeWalking,Ios,33f6aeff65,iPhone,1167390504490852354,🔥🔥🔥How Much Walking You Really Need To Lose Weight?📲Install App Now!,,,
2019-09-16 00:26:18,TimelineHome,BetterMeWalking,@BetterMeWalking,Ios,33f6aeff65,iPhone,1171699900498755584,🔥🔥🔥How Much Walking You Really Need To Lose Weight?📲Install App Now!,,,
2019-09-16 00:25:35,TimelineHome,Tecate,@tecate,Ios,33f6aeff65,iPhone,1172165418234068992,"Let’s celebrate El Grito together with an ice-cold Tecate. Happy Mexican Independence Day!
#ElGrito  #MexicanIndependenceDay #WeAreTecate https://t.co/bp10hJ059A",,,
2019-09-16 00:02:19,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1170327105579569153,.@Sterl_Shep3 tried beating Verizon 5G Ultra Wideband. Can you beat 5G? Show us your @NFL fandom in under 5 seconds and you could win Super Bowl LIV tickets. Share your videos with @Verizon and include #OM5G and #Contest to enter. Rules: https://t.co/2gcFmRUBBe https://t.co/hFIL29v0zh,,,
2019-09-16 00:25:37,TimelineHome,KPMG US,@KPMG_US,Ios,33f6aeff65,iPhone,1171462721293832194,KPMG's Traci Gusher debunks the myth around implementing #AI across an organization. Find out more in #FactorFiction.,,,
2019-09-16 00:02:19,TimelineHome,Comedy Central,@ComedyCentral,Ios,33f6aeff65,iPhone,1172264201601060868,Check your tears at the door. The #BaldwinRoast premieres TONIGHT at 10/9c. https://t.co/otJmo0kjpA,69086,#BaldwinRoast,The Roast of Alec Baldwin airs tonight at 10/9c on Comedy Central.
2019-09-16 00:02:43,TimelineHome,PBS,@PBS,Ios,33f6aeff65,iPhone,1173265219008811011,Explore the history of country music in a sweeping 8-part series from documentary filmmaker @KenBurns. #CountryMusicPBS premieres tonight at 8/7c!,,,
2019-09-16 00:29:08,SearchTweets,Apple Music,@AppleMusic,Ios,33f6aeff65,iPhone,1171889004897275910,"New music. Every day. 

Listen to New Music Daily and find your next favorite song. 

Try 3 months free on Music.",,,
2019-09-15 21:56:12,TimelineHome,Coors Light,@CoorsLight,Ios,33f6aeff65,iPhone,1108460595228168197,Cold Beer Delivered to Your Doorstep,,,
2019-09-15 21:51:57,TimelineHome,Tecate,@tecate,Ios,33f6aeff65,iPhone,1172165418234068992,"Let’s celebrate El Grito together with an ice-cold Tecate. Happy Mexican Independence Day!
#ElGrito  #MexicanIndependenceDay #WeAreTecate https://t.co/bp10hJ059A",,,
2019-09-15 21:51:57,TimelineHome,Sara Gideon,@SaraGideon,Ios,33f6aeff65,iPhone,1173302248060985346,"I’m running against Susan Collins for Senate.

I’m tired of hoping that Susan Collins does the right thing when she has shown time and time again that she puts Donald Trump and Mitch McConnell ahead of Mainers.

If you’re with me, please make a contribution to our campaign today.",,,
2019-09-15 21:51:57,TimelineHome,Tecate,@tecate,Ios,33f6aeff65,iPhone,1172165418234068992,"Let’s celebrate El Grito together with an ice-cold Tecate. Happy Mexican Independence Day!
#ElGrito  #MexicanIndependenceDay #WeAreTecate https://t.co/bp10hJ059A",,,
2019-09-15 21:51:57,TimelineHome,SmartAsset,@smartasset,Ios,33f6aeff65,iPhone,1170750941097684998,"With over 110 million Americans over age 50, it's no wonder this Princeton grad's startup just raised another $28 million in funding to help people conquer #retirement.",,,
2019-09-15 21:51:57,TimelineHome,Twitter Live,@TwitterLive,Ios,33f6aeff65,iPhone,1171930995009847297,https://t.co/LOcBg3RciV,,,
2019-09-16 02:23:04,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172552267695706112,It’s time. Start wishing for iPhone 11 Pro on Verizon and get a chance to win. Click on the link below to make your wish. No pur nec. 18+ Ends 9/19/19 Rules: https://t.co/IKc0POiL85 #iPhone1111 #sweepstakes,,,
2019-09-16 02:23:02,TimelineHome,Tecate,@tecate,Ios,33f6aeff65,iPhone,1172165418234068992,"Let’s celebrate El Grito together with an ice-cold Tecate. Happy Mexican Independence Day!
#ElGrito  #MexicanIndependenceDay #WeAreTecate https://t.co/bp10hJ059A",,,
2019-09-16 02:23:09,TimelineHome,Tecate,@tecate,Ios,33f6aeff65,iPhone,1172165418234068992,"Let’s celebrate El Grito together with an ice-cold Tecate. Happy Mexican Independence Day!
#ElGrito  #MexicanIndependenceDay #WeAreTecate https://t.co/bp10hJ059A",,,
2019-09-16 04:51:14,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172552519404310530,What do you wish to do with iPhone 11 Pro on Verizon? Click below for a chance to win. #iPhone1111 #sweepstakes,,,
2019-09-16 08:47:08,TimelineHome,KPMG US,@KPMG_US,Ios,33f6aeff65,iPhone,1169324147828305920,Can #blockchain help with taxes? Learn more.,,,
2019-09-17 05:42:16,SearchTweets,Choice Hotels,@ChoiceHotels,Ios,33f6aeff65,iPhone,1166726819879563264,"This fall, book two separate qualifying stays at Choice Hotels and earn a free night. Reg. rqd.; Terms apply.* #OurBusinessIsYou",,,
2019-09-17 05:16:19,SearchTweets,Tecate,@tecate,Ios,33f6aeff65,iPhone,1172165418234068992,"Let’s celebrate El Grito together with an ice-cold Tecate. Happy Mexican Independence Day!
#ElGrito  #MexicanIndependenceDay #WeAreTecate https://t.co/bp10hJ059A",,,
2019-09-17 05:17:53,ProfileTweets,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172584836483010560,"RT @tictoc: ⚡️ “Here's what happened this week in tech”

https://t.co/txGsh8TND0",,,
2019-09-17 01:56:28,TimelineHome,Google,@Google,Ios,33f6aeff65,iPhone,1173733303431491584,"Hey Chicago! Join us for a free festival in Maggie Daley Park. We’ll have free food, live music, and local prizes from a giant gumball machine #WithALittleHelp from Google → https://t.co/It3qJcE7xe",,,
2019-09-16 22:58:29,TimelineHome,Harvard Business Analytics Program,@HarvardBizAn,Ios,33f6aeff65,iPhone,1166766888816467968,"This rigorous cross-disciplinary online program prepares leaders with the analytics, leadership, and strategy skills to drive better business outcomes. Complete in as few as 9 months. https://t.co/QClgYBEcwd https://t.co/B913njQ3qz",,,
2019-09-16 22:56:00,TimelineHome,Georgetown McDonough,@msbgu,Ios,33f6aeff65,iPhone,1166032082918752264,See how far an Executive Master's in Leadership from Georgetown can take you. Apply before October 1st. https://t.co/JC031FqL3e https://t.co/pWCWeXMJ22,,,
2019-09-16 22:53:10,SearchTweets,Tecate,@tecate,Ios,33f6aeff65,iPhone,1172200590044278784,"Proudly Mexican.
Proudly Hispanic.
Let’s celebrate our heritage together!
#HispanicHeritageMonth #WeAreTecate https://t.co/IrTc97ffeN",,,
2019-09-16 22:59:31,TimelineHome,Elizabeth Warren,@ewarren,Ios,33f6aeff65,iPhone,1172002312312823809,"We’re flying one lucky winner and a guest to grab a beer (or coffee, or tea, or whatever) with Elizabeth — hotels and flights are on us! Want a chance to win? Sign up here to enter!",,,
2019-09-16 22:56:00,TimelineHome,YourBase,@YourBaseIO,Ios,33f6aeff65,iPhone,1173644393607131143,"Wouldn't it be great to have your builds be 3, 4, or even 10x faster? YourBase can help, check out what we're building.",,,
2019-09-16 22:57:52,TimelineHome,Tecate,@tecate,Ios,33f6aeff65,iPhone,1172200590044278784,"Proudly Mexican.
Proudly Hispanic.
Let’s celebrate our heritage together!
#HispanicHeritageMonth #WeAreTecate https://t.co/IrTc97ffeN",,,
2019-09-16 22:56:01,TimelineHome,Financial Services Forum,@fsforum,Ios,33f6aeff65,iPhone,1173652874024407043,"The #banking industry and governments around the globe have made enormous strides during the past decade to ensure that large banks are safe, sound and that no institution is too big to fail. https://t.co/USA34DyZoJ",,,
2019-09-16 22:58:58,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172550506234953728,It’s time to grant some wishes for iPhone 11 Pro on Verizon. Want a chance to win? Click below to make your wish. #iPhone1111 #sweepstakes,,,
2019-09-17 02:03:33,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172552015974547456,People are making wishes to win iPhone 11 Pro on Verizon. Click below to make your wish. #iPhone1111 #sweepstakes,,,
2019-09-16 23:59:33,TimelineHome,XQ,@XQAmerica,Ios,33f6aeff65,iPhone,1153822124437467137,"We started XQ because we believe our nation’s young people cannot wait any longer for our educational system to change.

Join us in redesigning and rethinking high school. https://t.co/crTg0VMM7n",,,
2019-09-16 23:02:19,SearchTweets,Cigna,@Cigna,Ios,33f6aeff65,iPhone,1173346500929294341,"Medicare Annual Enrollment starts October 15. The better you understand your Medicare options, the easier it is to make the right choice. Let us help. Take our 3 question quiz and receive a downloadable tip guide to help you navigate. https://t.co/j6BiT0VC5q #CignaMedicare https://t.co/UHYyZwSgL6",,,
2019-09-16 23:06:45,Spotlight,Apple Card,@AppleCard,Ios,33f6aeff65,iPhone,,,69454,#AppleCard,Apple Card is here.
2019-09-16 23:36:18,TimelineHome,Google,@Google,Ios,33f6aeff65,iPhone,1173733303431491584,"Hey Chicago! Join us for a free festival in Maggie Daley Park. We’ll have free food, live music, and local prizes from a giant gumball machine #WithALittleHelp from Google → https://t.co/It3qJcE7xe",,,
2019-09-16 23:11:02,Spotlight,Apple Card,@AppleCard,Ios,33f6aeff65,iPhone,,,69454,#AppleCard,Apple Card is here.
2019-09-16 23:00:05,TimelineHome,Universal Orlando Resort,@UniversalORL,Ios,33f6aeff65,iPhone,1154429037831491584,Get 3 Parks from $53 per day + tax!,,,
2019-09-16 23:28:09,SearchTweets,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172584421813153796,"RT @CNET: Apple had a busy week, here's what you might've missed at the #AppleEvent
https://t.co/TY5sBSgKcD",,,
2019-09-16 23:36:21,TimelineHome,Accenture,@Accenture,Ios,33f6aeff65,iPhone,1172566026749431810,Insights-driven and fully integrated—here’s how #myConcerto can deliver an amazing performance.,,,
2019-09-16 18:54:40,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172552267695706112,It’s time. Start wishing for iPhone 11 Pro on Verizon and get a chance to win. Click on the link below to make your wish. No pur nec. 18+ Ends 9/19/19 Rules: https://t.co/IKc0POiL85 #iPhone1111 #sweepstakes,,,
2019-09-16 18:31:32,TimelineHome,Tide,@tide,Ios,33f6aeff65,iPhone,1173433973407502337,RT @NFL: Nice try. The NFL is still Not For Laundry. @Tide #LaundryNight https://t.co/f8SaKPuowQ,,,
2019-09-16 19:13:33,TimelineHome,"H Fisk Johnson, Ph.D.",@HFiskJohnson,Ios,33f6aeff65,iPhone,1158852120826847239,"As a scientist &amp; CEO, I believe we must work together to solve important issues like plastic pollution, deforestation &amp; mosquito-borne disease. Will you join me? Follow 👇",,,
2019-08-12 23:51:25,TimelineHome,Vaseline,@VaselineBrand,Ios,33f6aeff65,iPhone,1158397518780293126,"If you could only live with one size of Vaseline forever, which do you choose?",,,
2019-08-12 23:51:07,TimelineHome,Good Boys,@GoodBoysMovie,Ios,33f6aeff65,iPhone,1159884350231420928,They can't see #GoodBoysMovie...but YOU can. Get tickets and see it in theaters Friday,68967,#GoodBoysMovie20190812,
2019-09-17 14:58:57,SearchTweets,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172584421813153796,"RT @CNET: Apple had a busy week, here's what you might've missed at the #AppleEvent
https://t.co/TY5sBSgKcD",,,
2019-09-17 12:22:44,ProfileTweets,Intel,@intel,Ios,33f6aeff65,iPhone,1172200735662120961,"Together w/ @NEC, we are creating a smooth, secure, and convenient fan experience for Tokyo 2020 with a facial recognition system powered by our Intel core processors. https://t.co/BRjytrgjTQ #Olympics https://t.co/cF4yrzr0PI",,,
2019-09-17 12:06:18,TimelineHome,Google,@Google,Ios,33f6aeff65,iPhone,1173733303410548737,"Hey Chicago! Join us for a free festival in Maggie Daley Park. We’ll have free food, live music, and local prizes from a giant gumball machine #WithALittleHelp from Google → https://t.co/It3qJcE7xe",,,
2019-09-17 12:23:14,ProfileTweets,Kraft Natural Cheese,@kraftcheese,Ios,33f6aeff65,iPhone,1164962295551877121,Top your own pizza night? That’s sure to cause some smiles. #ForTheWinWin 📷@mommygonehealthy https://t.co/7XCSqdOvgh,,,
2019-09-17 12:44:17,SearchTweets,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172584421813153796,"RT @CNET: Apple had a busy week, here's what you might've missed at the #AppleEvent
https://t.co/TY5sBSgKcD",,,
2019-09-17 12:14:19,OrganicVideo,Nissan,@NissanUSA,Ios,33f6aeff65,iPhone,,,,,
2019-09-17 12:03:11,TimelineHome,Tide,@tide,Ios,33f6aeff65,iPhone,1173453104169177088,RT @kenanthompson: .@NFL....*🎤drop* #laundrynight. Can I get a 🙌🏾? @Tide #ad https://t.co/HNqYEbs1PA,69525,#tide20190917,
2019-09-17 12:22:59,ProfileTweets,Scrubbing Bubbles®,@ScrubbingBubble,Ios,33f6aeff65,iPhone,1159621429601738752,Scrubby's so happy today he could pop! Why's that? Because his Full Bathroom Collection cleans from tub to toilet! https://t.co/RNbVgZMu7J,,,
2019-09-17 12:22:46,ProfileAccountsSidebar,Flexera Software,@flexerasoftware,Ios,33f6aeff65,iPhone,,,,,
2019-09-17 12:16:46,OrganicVideo,Subway®,@SUBWAY,Ios,33f6aeff65,iPhone,,,,,
2019-09-17 15:02:42,SearchTweets,Northrop Grumman,@northropgrumman,Ios,33f6aeff65,iPhone,1167217206679298049,It’s time to command and control your command and control.  Learn how:,,,
2019-09-17 15:00:17,SearchTweets,Equifax Data Breach Settlement,@Equifax_Breach,Ios,33f6aeff65,iPhone,1163525150857449472,Equifax data breach proposed class action settlement: Click here to find out if you’re a member of the class.,,,
2019-09-17 15:04:22,SearchTweets,Synchrony,@synchrony,Ios,33f6aeff65,iPhone,1150790187317776384,We’re changing what’s possible in all sorts of ways. So how can we change what’s possible for you?,,,
2019-09-17 23:34:56,TimelineHome,BSC Urology,@bsc_urology,Ios,33f6aeff65,iPhone,1174046333293998080,Click here to register for an educational webinar about patient selection and implantation for the Tactra Malleable Penile Prosthesis: https://t.co/yn3l9nUWUl. https://t.co/69u6utkLkk,,,
2019-09-17 23:34:36,TimelineHome,Match,@Match,Ios,33f6aeff65,iPhone,1173705255780941824,Tap to meet women near you!,,,
2019-09-18 13:59:42,TimelineHome,SmartAsset,@smartasset,Ios,33f6aeff65,iPhone,1170748962610921473,"With over 110 million Americans over age 50, it's no wonder this Princeton grad's startup just raised another $28 million in funding to help people conquer #retirement.",,,
2019-09-18 14:00:04,TimelineHome,Nissan,@NissanUSA,Ios,33f6aeff65,iPhone,1171461942990401537,"Get behind the wheel of the all electric 2019 #NissanLEAF during National Drive Electric Week. #NDEW2019 #NissanIntelligentMobility

To learn more or find an event in a city near you, visit: https://t.co/zOwmvaYVof",,,
2019-09-18 17:59:07,SearchTweets,DreamBox Learning,@DreamBox_Learn,Ios,33f6aeff65,iPhone,1173734136386736128,"What is the role of technology in the classroom? Join our very own CEO, @jessieww, along with @NickGaehde of @LexiaLearning and @tvanderark of @Getting_Smart on 9/24 as they discuss the future of #edtech. Register here: https://t.co/I7eEJfqKCC",,,
2019-09-18 17:55:13,SearchTweets,Expert Market US,@ExpertMarketUS,Ios,33f6aeff65,iPhone,1064847362626072576,The Top 5 Trackers you NEED for your Business Assets.,,,
2019-09-18 17:57:58,SearchTweets,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172584421813153796,"RT @CNET: Apple had a busy week, here's what you might've missed at the #AppleEvent
https://t.co/TY5sBSgKcD",,,
2019-09-18 23:42:38,SearchTweets,Abbott,@AbbottNews,Ios,33f6aeff65,iPhone,1173653224001351681,"Integrated data. Digital #healthtech. 

It’s all part of our collaboration with @Sanofi to help make managing diabetes easier through connected care tools designed to integrate glucose data from the #FreeStyleLibre system with Sanofi′s insulin dosing info: https://t.co/PrxLI2wxWK https://t.co/veAXK9QTAt",,,
2019-09-18 23:39:15,TimelineHome,Google,@Google,Ios,33f6aeff65,iPhone,1173733303410548737,"Hey Chicago! Join us for a free festival in Maggie Daley Park. We’ll have free food, live music, and local prizes from a giant gumball machine #WithALittleHelp from Google → https://t.co/It3qJcE7xe",,,
2019-09-18 23:41:38,ProfileAccountsSidebar,Advocate Health Care,@advocatehealth,Ios,33f6aeff65,iPhone,,,,,
2019-09-18 23:51:05,SearchTweets,Norfolk Southern,@nscorp,Ios,33f6aeff65,iPhone,1168871268122152960,When we pull together we keep #Illinois moving forward. #PullingTogether,,,
2019-09-18 23:47:25,SearchTweets,Best Buy,@BestBuy,Ios,33f6aeff65,iPhone,1172204147451596800,We know you’re excited about the new iPhone. And we’re here to help. Save up to $550 on iPhone 11 or iPhone 11 Pro with a qualified activation and trade-in.,,,
2019-09-18 23:42:20,SearchTweets,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172584421813153796,"RT @CNET: Apple had a busy week, here's what you might've missed at the #AppleEvent
https://t.co/TY5sBSgKcD",,,
2019-09-18 23:45:47,SearchTweets,Equifax Data Breach Settlement,@Equifax_Breach,Ios,33f6aeff65,iPhone,1154762516599398400,"Equifax settlement benefits: Compensation, credit monitoring, reimbursements, &amp; more. Find out if you’re eligible.",,,
2019-09-18 23:50:41,SearchTweets,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172584421813153796,"RT @CNET: Apple had a busy week, here's what you might've missed at the #AppleEvent
https://t.co/TY5sBSgKcD",,,
2019-09-18 23:39:15,TimelineHome,SmartAsset,@smartasset,Ios,33f6aeff65,iPhone,1170749531547291648,"With over 110 million Americans over age 50, it's no wonder this Princeton grad's startup just raised another $28 million in funding to help people conquer #retirement.",,,
2019-09-19 11:09:53,TimelineHome,Subway®,@SUBWAY,Ios,33f6aeff65,iPhone,1171075794422116363,Slide over and try our new Subway sliders starting at $1.89.,,,
2019-09-19 11:09:53,TimelineHome,OREO Cookie,@Oreo,Ios,33f6aeff65,iPhone,1135605270623662081,"It’s not whether you win or lose, it’s how you playful the game. #StayPlayful https://t.co/oY4ymzqZxv",,,
2019-09-19 11:58:26,TimelineHome,Google,@Google,Ios,33f6aeff65,iPhone,1173733303410548737,"Hey Chicago! Join us for a free festival in Maggie Daley Park. We’ll have free food, live music, and local prizes from a giant gumball machine #WithALittleHelp from Google → https://t.co/It3qJcE7xe",,,
2019-09-19 11:09:53,TimelineHome,Equifax Data Breach Settlement,@Equifax_Breach,Ios,33f6aeff65,iPhone,1154762402870824960,147 million people may be entitled to benefits in the Equifax data breach settlement. Find out if you’re eligible.,,,
2019-09-19 11:09:53,TimelineHome,DEVOUR Foods,@devourfoods,Ios,33f6aeff65,iPhone,1134559191966912512,"IT’S TIME! To sink your teeth into the Official Frozen Pizza of UFC, The DEVOUR 3 Way Pepp. It’s everything you’ve ever dreamed of in an 8-sided pizza...only more. https://t.co/lVR95Y1huL",,,
2019-09-19 11:01:49,OrganicVideo,Nissan,@NissanUSA,Ios,33f6aeff65,iPhone,,,,,
2019-09-19 11:10:13,TimelineHome,SmartAsset,@smartasset,Ios,33f6aeff65,iPhone,1170751088498077696,"With over 110 million Americans over age 50, it's no wonder this Princeton grad's startup just raised another $28 million in funding to help people conquer #retirement.",,,
2019-09-19 11:09:53,TimelineHome,Best Buy,@BestBuy,Ios,33f6aeff65,iPhone,1172204147451596800,We know you’re excited about the new iPhone. And we’re here to help. Save up to $550 on iPhone 11 or iPhone 11 Pro with a qualified activation and trade-in.,,,
2019-09-19 11:58:26,TimelineHome,Verizon,@verizon,Ios,33f6aeff65,iPhone,1172552267846823937,It’s easy to wish for iPhone 11 Pro on Verizon. Want a chance to win? Here’s how. Click below to make your wish. #iPhone1111 #sweepstakes,,,
2019-09-19 11:58:26,TimelineHome,Google,@Google,Ios,33f6aeff65,iPhone,1173733303410548737,"Hey Chicago! Join us for a free festival in Maggie Daley Park. We’ll have free food, live music, and local prizes from a giant gumball machine #WithALittleHelp from Google → https://t.co/It3qJcE7xe",,,
